gender,age,country,period,apps,n_unique_users,students,parents_of_children_0_4_years,parents_of_children_5_10_years,women_planning_a_baby,standard,premium_i_phone,other_premium,category
men,31-50,Poland,2018.2,Wolt,31,0,0.032258064516129,0.032258064516129,0,0.903225806451613,0.0645161290322581,0.032258064516129,Delivery
men,31-50,Ukraine,2018.2,Wolt,16,0,0,0.0625,0,0.875,0.0625,0.0625,Delivery
women,18-30,Poland,2018.2,Wolt,102,0.0392156862745098,0.00980392156862745,0.0196078431372549,0.00980392156862745,0.92156862745098,0.0686274509803922,0.00980392156862753,Delivery
women,18-30,Ukraine,2018.2,Wolt,49,0.0612244897959184,0.0204081632653061,0.0408163265306122,0.0204081632653061,0.897959183673469,0.0816326530612245,0.0204081632653062,Delivery
women,18-30,Other,2018.2,Wolt,31,0.032258064516129,0,0.032258064516129,0,0.935483870967742,0.0645161290322581,0,Delivery
men,18-30,Poland,2019.1,Wolt,1746,0.0824742268041237,0.0824742268041237,0.0120274914089347,0,0.916953035509736,0.072737686139748,0.0103092783505155,Delivery
men,18-30,Ukraine,2019.1,Wolt,865,0.0936416184971098,0.0971098265895954,0.00809248554913295,0,0.895953757225434,0.0832369942196532,0.0208092485549133,Delivery
men,18-30,Other,2019.1,Wolt,529,0.0680529300567108,0.0737240075614367,0.0132325141776938,0,0.924385633270321,0.0718336483931947,0.00378071833648386,Delivery
men,31-50,Poland,2019.1,Wolt,39,0,0.0256410256410256,0.0512820512820513,0,0.897435897435897,0.0512820512820513,0.0512820512820512,Delivery
men,31-50,Ukraine,2019.1,Wolt,21,0,0,0.0476190476190476,0,0.904761904761905,0.0476190476190476,0.0476190476190477,Delivery
men,31-50,Other,2019.1,Wolt,12,0,0,0.0833333333333333,0,0.916666666666667,0.0833333333333333,0,Delivery
women,18-30,Poland,2019.1,Wolt,121,0.0413223140495868,0.00826446280991736,0.0247933884297521,0.0165289256198347,0.917355371900826,0.0743801652892562,0.00826446280991733,Delivery
women,18-30,Ukraine,2019.1,Wolt,58,0.0517241379310345,0.0172413793103448,0.0344827586206897,0.0172413793103448,0.896551724137931,0.0862068965517242,0.0172413793103448,Delivery
women,18-30,Other,2019.1,Wolt,37,0.027027027027027,0.027027027027027,0.027027027027027,0,0.918918918918919,0.0810810810810811,0,Delivery
men,18-30,Poland,2019.2,Wolt,1910,0.0832460732984293,0.0832460732984293,0.012565445026178,0,0.917277486910995,0.0727748691099476,0.00994764397905756,Delivery
men,18-30,Ukraine,2019.2,Wolt,957,0.0950888192267503,0.0971786833855799,0.00940438871473354,0,0.896551724137931,0.083594566353187,0.0198537095088819,Delivery
men,18-30,Other,2019.2,Wolt,585,0.0683760683760684,0.0735042735042735,0.0153846153846154,0,0.924786324786325,0.0717948717948718,0.00341880341880341,Delivery
men,31-50,Poland,2019.2,Wolt,43,0.0232558139534884,0.0232558139534884,0.0465116279069767,0,0.906976744186047,0.0465116279069767,0.0465116279069768,Delivery
men,31-50,Ukraine,2019.2,Wolt,25,0,0.04,0.04,0,0.92,0.04,0.0399999999999999,Delivery
men,31-50,Other,2019.2,Wolt,15,0,0,0.0666666666666667,0,0.933333333333333,0.0666666666666667,0,Delivery
women,18-30,Poland,2019.2,Wolt,135,0.0444444444444445,0.0148148148148148,0.0222222222222222,0.0148148148148148,0.918518518518519,0.0740740740740741,0.00740740740740742,Delivery
women,18-30,Ukraine,2019.2,Wolt,65,0.0461538461538462,0.0307692307692308,0.0307692307692308,0.0153846153846154,0.892307692307692,0.0769230769230769,0.0307692307692307,Delivery
women,18-30,Other,2019.2,Wolt,41,0.024390243902439,0.024390243902439,0.024390243902439,0,0.926829268292683,0.0731707317073171,0,Delivery
men,18-30,Poland,2020.1,Wolt,2350,0.0834042553191489,0.0838297872340426,0.0127659574468085,0,0.917872340425532,0.0727659574468085,0.00936170212765963,Delivery
men,18-30,Ukraine,2020.1,Wolt,1195,0.0953974895397489,0.097907949790795,0.00920502092050209,0,0.897071129707113,0.0836820083682008,0.0192468619246862,Delivery
men,18-30,Other,2020.1,Wolt,731,0.0697674418604651,0.0738714090287278,0.0150478796169631,0,0.926128590971272,0.0725034199726402,0.00136798905608759,Delivery
men,31-50,Poland,2020.1,Wolt,56,0.0178571428571429,0.0178571428571429,0.0357142857142857,0,0.910714285714286,0.0535714285714286,0.0357142857142857,Delivery
men,31-50,Ukraine,2020.1,Wolt,32,0,0.03125,0.0625,0,0.90625,0.0625,0.03125,Delivery
men,31-50,Other,2020.1,Wolt,20,0,0,0.1,0,0.9,0.05,0.0499999999999999,Delivery
men,51-64,Ukraine,2020.1,Wolt,12,0,0,0,0,0.916666666666667,0.0833333333333333,0,Delivery
women,18-30,Poland,2020.1,Wolt,170,0.0470588235294118,0.0117647058823529,0.0235294117647059,0.0117647058823529,0.917647058823529,0.0705882352941176,0.011764705882353,Delivery
women,18-30,Ukraine,2020.1,Wolt,83,0.0481927710843374,0.0240963855421687,0.036144578313253,0.0120481927710843,0.891566265060241,0.0843373493975904,0.0240963855421688,Delivery
women,18-30,Other,2020.1,Wolt,54,0.037037037037037,0.0185185185185185,0.0185185185185185,0,0.925925925925926,0.0740740740740741,0,Delivery
women,31-50,Ukraine,2020.1,Wolt,11,0,0,0,0,0.909090909090909,0.0909090909090909,0,Delivery
men,18-30,Poland,2020.2,Wolt,2746,0.084122359796067,0.0855790240349599,0.0134741442097596,0,0.918062636562272,0.07319737800437,0.00873998543335763,Delivery
men,18-30,Ukraine,2020.2,Wolt,1418,0.0966149506346968,0.0987306064880113,0.00987306064880113,0,0.89703808180536,0.0832157968970381,0.0197461212976022,Delivery
men,18-30,Other,2020.2,Wolt,868,0.0702764976958525,0.0748847926267281,0.0149769585253456,0,0.925115207373272,0.0714285714285714,0.0034562211981567,Delivery
men,31-50,Poland,2020.2,Wolt,70,0.0142857142857143,0.0285714285714286,0.0428571428571429,0,0.9,0.0571428571428571,0.0428571428571428,Delivery
men,31-50,Ukraine,2020.2,Wolt,40,0,0.025,0.05,0,0.9,0.05,0.0499999999999999,Delivery
men,31-50,Other,2020.2,Wolt,27,0,0.037037037037037,0.111111111111111,0,0.925925925925926,0.037037037037037,0.037037037037037,Delivery
men,51-64,Poland,2020.2,Wolt,14,0,0,0,0,0.928571428571429,0.0714285714285714,0,Delivery
men,51-64,Ukraine,2020.2,Wolt,16,0,0,0,0,0.9375,0.0625,0,Delivery
men,51-64,Other,2020.2,Wolt,11,0,0,0,0,0.909090909090909,0,0.0909090909090909,Delivery
women,18-30,Poland,2020.2,Wolt,205,0.0439024390243902,0.0146341463414634,0.024390243902439,0.0146341463414634,0.917073170731707,0.0731707317073171,0.00975609756097562,Delivery
women,18-30,Ukraine,2020.2,Wolt,99,0.0505050505050505,0.0303030303030303,0.0303030303030303,0.0101010101010101,0.898989898989899,0.0808080808080808,0.0202020202020202,Delivery
women,18-30,Other,2020.2,Wolt,68,0.0294117647058824,0.0147058823529412,0.0294117647058824,0,0.926470588235294,0.0735294117647059,0,Delivery
women,31-50,Poland,2020.2,Wolt,11,0,0,0,0,0.909090909090909,0.0909090909090909,0,Delivery
women,31-50,Ukraine,2020.2,Wolt,15,0,0,0,0,0.933333333333333,0.0666666666666667,0,Delivery
women,51-64,Poland,2020.2,Wolt,11,0,0,0,0,0.909090909090909,0,0.0909090909090909,Delivery
women,51-64,Ukraine,2020.2,Wolt,13,0,0,0,0,0.923076923076923,0.0769230769230769,0,Delivery
women,51-64,Other,2020.2,Wolt,13,0,0,0,0,0.923076923076923,0.0769230769230769,0,Delivery
